,Beam_Lng,Beam_Lat,Beamwidth,Demand
0,157.58658762202654,-32.419375,0.6,10900.0
1,145.09120653862078,-37.82629390006533,0.5,115800.0
2,131.66856845390464,-33.91360691814458,0.6,25200.0
3,147.2076748889497,-13.188118039506143,0.4,27725.0
4,122.1351361649002,-33.849393795998296,0.6,14250.0
5,126.34378280193701,-34.341534271456744,0.4,7600.0
6,149.96425,-25.5930625,0.6,31475.0
7,137.05083333333332,-5.7225,0.6,7475.0
8,141.252,-39.34575,0.6,2950.0
9,126.057,-15.8875,0.6,1900.0
10,153.3316622931187,-29.94150883662087,0.6,33600.0
11,150.86527728740634,-33.15751376352356,0.4,61875.0
12,148.65732143753345,-41.58299821894259,0.6,24150.0
13,132.1422,-18.756,0.6,15750.0
14,151.82157142857142,-12.811571428571428,0.6,22200.0
15,119.31185714285714,-28.990000000000002,0.6,17000.0
16,138.45139401004354,-32.929739595970844,0.5,29550.0
17,156.1511994233325,-27.926636363636362,0.6,10675.0
18,139.61622222222223,-29.374666666666663,0.6,7525.0
19,122.983,-19.442999999999998,0.5,6325.0
20,113.89214520422661,-16.3255789808401,0.6,40175.0
21,148.0727,-29.394379875046145,0.6,23300.0
22,114.53727272727274,-30.113732727272726,0.6,18675.0
23,157.28814285714287,-18.694571428571432,0.6,5900.0
24,131.44497879749989,-22.152666666666665,0.3,5375.0
25,154.20325,-21.850375,0.4,17650.0
26,112.24291522297892,-19.313089015918617,0.6,12050.0
27,148.64816367225708,-10.79075461923639,0.4,25650.0
28,154.63675,-34.4315,0.4,1500.0
29,117.41366666666666,-30.449333333333332,0.5,2300.0
30,138.93480000000002,-12.233,0.5,4250.0
31,110.53523771386314,-17.924864896640116,0.6,9025.0
32,119.2655,-32.6355,0.4,7200.0
33,106.35,-22.1,0.3,4700.0
34,109.24132694526081,-13.28623261427292,0.6,24800.0
35,135.32218712229303,-29.499000000000002,0.5,6900.0
36,136.3265721214549,-17.381571428571426,0.6,7125.0
37,114.89182662490094,-13.84284614978331,0.6,16500.0
38,138.502,-43.4985,0.5,1625.0
39,153.27524999999997,-18.15725,0.5,6900.0
40,150.01335808122982,-36.09446953382923,0.6,16250.0
41,122.701,-41.237,0.3,2500.0
42,145.56254548198234,-15.386594625475816,0.6,20350.0
43,113.76966666666665,-24.152666666666665,0.6,9125.0
44,141.6328,-43.30120000000001,0.5,3950.0
45,150.30233333333334,-22.08366666666667,0.5,3300.0
46,115.75566666666667,-22.032,0.4,2275.0
47,119.399,-23.159200000000002,0.6,10150.0
48,140.19000000000003,-35.266,0.5,2575.0
49,116.413,-26.9295,0.3,1250.0
50,156.957,-24.381625,0.6,9075.0
51,146.0149,-25.041,0.6,5750.0
52,111.43835455839965,-15.016414861132862,0.6,20200.0
53,111.63784072001563,-11.4839445482856,0.4,6650.0
54,116.61566666666666,-37.32366666666667,0.4,5375.0
55,136.474,-10.719999999999999,0.4,2875.0
56,120.5815,-13.844249999999999,0.6,2825.0
57,159.19799999999998,-21.125500000000002,0.3,750.0
58,116.67414128285664,-18.722466576018675,0.5,16250.0
59,129.1810362576361,-31.79733300082853,0.5,5000.0
60,135.889,-20.417,0.3,375.0
61,156.835,-14.722,0.6,4125.0
62,127.37333333333333,-11.295,0.4,6900.0
63,125.17750000000001,-5.884,0.4,1350.0
64,156.6012,-41.6574,0.6,10750.0
65,153.88566666666668,-24.784999999999997,0.3,9125.0
66,120.7385,-20.7945,0.4,7500.0
67,148.95775,-18.02675,0.5,6350.0
68,106.59733333333334,-16.940333333333335,0.5,7600.0
69,109.78389427340235,-16.16181936613475,0.3,950.0
70,134.83667501731233,-24.607,0.3,2500.0
71,142.57600000000002,-31.890500000000003,0.3,2200.0
72,143.64600000000002,-28.1405,0.3,1625.0
73,131.31433333333334,-11.711166666666665,0.6,11550.0
74,133.4143333333333,-9.544333333333332,0.4,10375.0
75,111.634,-31.808,0.3,2500.0
76,155.07670207270402,-9.142,0.3,950.0
77,106.54249999999999,-32.095988884239674,0.4,800.0
78,130.91633333333334,-14.303333333333333,0.6,1400.0
79,132.69745595863714,-32.41420118667611,0.5,3450.0
80,119.701,-26.237,0.3,2500.0
81,156.44799999999998,-28.8685,0.6,4700.0
82,115.422,-33.4002,0.3,950.0
83,156.5505,-37.314,0.4,8750.0
84,130.341,-6.454000000000001,0.6,1175.0
85,149.362,-14.495,0.3,950.0
86,161.13887354231898,-32.993,0.3,950.0
87,147.979,-32.667,0.3,2500.0
88,145.269,-9.493,0.3,5000.0
89,151.934,-40.113,0.3,3750.0
90,142.33,-17.703,0.3,2500.0
91,132.424,-5.773,0.3,950.0
92,136.7905,-38.02,0.3,3750.0
93,139.9,-9.03,0.3,4700.0
94,116.4448530583017,-14.827975852274406,0.6,4700.0
95,122.62,-36.339,0.3,5000.0
96,106.43,-6.231,0.3,2500.0
97,129.58462379277637,-33.98453450991405,0.6,8200.0
98,149.16949999999997,-24.675700000000003,0.6,15925.0
99,125.20697517591329,-34.27243033668997,0.6,11400.0
100,131.0209236705714,-31.607580635173168,0.3,5000.0
101,151.39078820665412,-34.821508547660095,0.6,12125.0
102,111.88637427543927,-13.704216510474104,0.5,6350.0
103,141.13614285714286,-42.82757142857144,0.6,6450.0
104,151.8853571020255,-27.797466433569138,0.6,35700.0
105,137.5452,-11.4772,0.6,6375.0
106,156.0141085142416,-28.183818181818182,0.4,14050.0
107,157.87782558427813,-31.1986,0.6,16025.0
108,148.86499999999998,-18.9745,0.6,4250.0
109,113.62226007678146,-17.397570751488058,0.6,32300.0
110,153.847375,-22.049500000000002,0.6,17650.0
111,117.02833333333335,-32.6394,0.6,7550.0
112,110.95287164959079,-19.531908890830852,0.4,15800.0
113,145.29700000000003,-32.688,0.6,4700.0
114,114.65481420426467,-14.508094437712547,0.6,26875.0
115,121.348472299674,-33.5945813258987,0.6,12000.0
116,154.8542857142857,-19.175857142857144,0.6,11700.0
117,153.37025,-31.03075,0.4,7600.0
118,153.92633333333333,-24.790499999999998,0.5,11400.0
119,149.404,-17.9088,0.5,7300.0
120,131.66398409812493,-21.64125,0.6,5750.0
121,113.75605461525588,-17.292337046807326,0.6,32700.0
122,111.85615952086805,-13.916644675478352,0.6,12600.0
123,154.52466666666666,-14.120333333333333,0.5,6250.0
124,150.92545870322343,-33.205909607918535,0.6,65125.0
125,153.40085714285712,-21.709714285714288,0.6,13900.0
126,148.83334,-26.481,0.6,9500.0
127,144.272,-17.468,0.6,8750.0
128,153.14537982285043,-30.585322000063815,0.4,15750.0
129,138.48000000000002,-9.526499999999999,0.5,7200.0
130,147.46594306494126,-14.769000820991861,0.5,5650.0
131,156.478,-35.308666666666674,0.4,5750.0
132,153.7425,-39.045,0.6,7500.0
133,154.60399999999998,-18.672800000000002,0.3,8825.0
134,160.3449367711595,-31.485,0.5,4700.0
135,115.6838010496958,-12.829996493065504,0.5,4150.0
136,144.482,-23.449,0.3,5000.0
137,156.87259999999998,-24.3633,0.6,15700.0
138,155.25725467473404,-28.266156213492195,0.6,29100.0
139,111.03155915318183,-16.116994253050066,0.6,16950.0
140,153.65577376869214,-29.215049766902467,0.6,34050.0
141,114.022,-30.533676666666665,0.6,10775.0
142,157.85819999999998,-23.702399999999997,0.5,10725.0
143,119.787425,-21.3235,0.6,14525.0
144,140.01860000000002,-42.0222,0.4,4825.0
145,134.11833333333334,-19.423333333333336,0.6,10375.0
146,153.318,-21.784799999999997,0.5,11025.0
147,147.35742500556773,-10.377104726873853,0.6,30650.0
148,154.934,-42.113,0.5,7500.0
149,119.81066666666668,-25.045999999999996,0.4,5625.0
150,154.26233333333334,-33.498,0.6,6200.0
151,156.21557707296193,-27.147111111111112,0.6,9350.0
152,110.89896569901707,-13.678815741126815,0.6,18025.0
153,154.21842857142857,-22.022999999999996,0.4,15150.0
154,122.37608897328619,-34.11948656923797,0.6,18300.0
155,140.84366666666668,-30.5535,0.6,8400.0
156,151.0576,-38.2332,0.5,8625.0
157,157.12875,-15.2975,0.6,5075.0
158,120.95633333333332,-29.12166666666667,0.3,8750.0
159,146.56893235713423,-13.632767350678051,0.6,41825.0
160,149.54530769230772,-25.631230769230765,0.6,27650.0
161,130.23173676027085,-33.14814749562062,0.6,12250.0
162,140.115,-10.408,0.5,5075.0
163,133.57347337302767,-23.7235,0.5,5000.0
164,158.4213335772849,-31.497666666666664,0.6,13525.0
165,118.78585679092619,-32.33295458931035,0.6,10050.0
166,119.42028333333333,-22.398833333333332,0.6,12025.0
167,133.22050000000002,-10.061,0.3,10000.0
168,132.6194184699874,-33.75316485203144,0.6,18900.0
169,153.324875,-24.953125,0.6,14275.0
170,110.7185304620994,-16.666115092846677,0.6,11325.0
171,157.54757142857144,-24.61228571428571,0.6,8125.0
172,112.82980104969579,-11.499996493065503,0.6,6650.0
173,113.52799999999999,-32.6041,0.6,3450.0
174,117.46950000000001,-29.14575,0.6,11800.0
175,158.13582181481638,-32.2795,0.5,11475.0
176,114.81084493478171,-13.926722319309766,0.6,19000.0
