,Beam_Lng,Beam_Lat,Beamwidth,Demand
0,144.107444734639,-13.310461916412692,0.6,47125.0
1,155.88237934109054,-28.1985945379383,0.6,50275.0
2,138.66768539928532,-28.811211678402223,0.6,29625.0
3,151.11797676011668,-26.45160807423695,0.6,64600.0
4,120.34380328099553,-33.516442737337854,0.6,29350.0
5,119.50628889394963,-19.16803370467397,0.6,41050.0
6,114.43142923710381,-13.147361883606692,0.6,41100.0
7,115.48978398108338,-21.8582698828481,0.6,41375.0
8,104.6382383753504,-8.897859283716109,0.6,3125.0
9,108.5750278800603,-11.084910117540005,0.6,42550.0
10,149.49985925920504,-33.28455243121723,0.6,162325.0
11,152.17717279704672,-30.245737058217387,0.6,92800.0
12,154.23677850890263,-32.13119754189333,0.6,62725.0
13,128.95455555555557,-15.67133333333333,0.6,26425.0
14,153.7475763001224,-34.93630634883278,0.6,48500.0
15,121.15596962129894,-29.870973603537934,0.6,29225.0
16,113.64313333333334,-31.916804000000003,0.6,33200.0
17,147.29713227324544,-13.160226970046297,0.6,63425.0
18,113.01520426236824,-10.520941262926504,0.6,25275.0
19,109.47208376661519,-14.71488648110804,0.6,65100.0
20,146.9774542715602,-29.599817462316455,0.6,91200.0
21,140.92571428571426,-9.592571428571429,0.6,20350.0
22,137.7982141907633,-34.31732012539825,0.6,42475.0
23,140.00542437458512,-37.8612801080305,0.6,52050.0
24,154.69873684210526,-18.752210526315793,0.6,31350.0
25,125.96895118335677,-21.608800000000002,0.6,9575.0
26,125.78183859139054,-30.945245655540905,0.6,27100.0
27,113.81917554914898,-15.879422811820145,0.6,103400.0
28,108.77210092997284,-19.33645337373395,0.6,54250.0
29,112.46063701281915,-18.323719974970153,0.6,58625.0
30,149.37399999999997,-19.766565217391307,0.6,48675.0
31,122.9902,-20.601000000000003,0.5,14525.0
32,114.46474999999998,-27.670299999999997,0.6,47250.0
33,135.6827682797703,-17.399785714285713,0.6,12650.0
34,132.28194444444446,-8.862388888888887,0.6,27725.0
35,133.56004900019775,-34.85503578105484,0.6,40925.0
36,123.80755453201539,-37.959665117239695,0.6,18900.0
37,146.55462516021544,-9.80857848883183,0.6,62050.0
38,129.58243126731563,-33.77069998680165,0.6,24250.0
39,129.07840000000002,-9.2758,0.6,21725.0
40,116.59663411213006,-19.52770892753432,0.6,72025.0
41,154.6541026746592,-24.174299265410877,0.6,52275.0
42,130.86121944018856,-37.70052762934897,0.6,21400.0
43,135.84026356803085,-31.074529545083465,0.6,61250.0
44,141.16917072533343,-41.84926792566029,0.6,74950.0
45,126.70400000000001,-2.62,0.4,750.0
46,128.97966436146893,-29.789209870979988,0.6,17600.0
47,135.28936099260005,-14.480555555555554,0.6,15425.0
48,117.63198861407223,-36.108508411099,0.6,13025.0
49,145.71894577575986,-38.01796414259389,0.6,212175.0
50,117.59432305479025,-28.012840614396787,0.6,36025.0
51,142.624928446632,-27.92480993375959,0.6,43675.0
52,106.21066666666667,-37.02064744512132,0.4,1200.0
53,120.07391932020082,-24.51386319758118,0.6,40250.0
54,150.5911191894579,-9.076545352676167,0.6,49850.0
55,150.089743024566,-14.655422429726908,0.6,48650.0
56,101.547,-28.86996456688461,0.3,400.0
