,Beam_Lng,Beam_Lat,Beamwidth,Demand
0,144.1746407520279,-37.83235822559709,0.6,127800.0
1,132.76645404312248,-33.65369312834905,0.6,23300.0
2,125.48100236758793,-30.244878649490502,0.6,11650.0
3,151.512,-12.648545454545454,0.6,30650.0
4,122.91212965786744,-33.845660697240746,0.6,18300.0
5,152.20124354496713,-30.015265007978897,0.6,67525.0
6,151.2378882270345,-7.965301343947936,0.6,19400.0
7,150.14825,-19.895750000000003,0.6,27775.0
8,143.1726247910583,-44.14887800742009,0.3,5750.0
9,131.653,-15.181,0.6,11550.0
10,146.43754248458663,-33.085947385920484,0.5,22375.0
11,150.87759288246568,-33.26886061940459,0.6,75875.0
12,129.78018897919594,-19.299500000000002,0.5,8275.0
13,147.06584979809222,-13.057524586204401,0.6,37425.0
14,111.14511854890318,-15.31666261416633,0.6,46375.0
15,156.22785714285715,-21.436857142857143,0.6,26475.0
16,157.66882315201636,-32.53507692307692,0.6,19525.0
17,140.39727660843624,-35.532620318720326,0.6,28075.0
18,135.59716594176922,-38.133649473914616,0.5,8225.0
19,138.16931920112603,-32.22490160615629,0.6,32225.0
20,135.7489632793268,-17.33088888888889,0.6,10000.0
21,148.92309522969416,-41.63998855694681,0.6,43550.0
22,154.05905619152455,-25.586732428603337,0.6,28375.0
23,157.3464,-42.6156,0.5,14125.0
24,139.6232,-12.4902,0.6,6750.0
25,147.7875735271047,-29.64369314696998,0.6,51250.0
26,113.24115911333828,-17.398222901123855,0.6,39550.0
27,154.50935589345124,-34.918083333333335,0.5,10625.0
28,150.50442095575917,-26.846170130055555,0.4,25450.0
29,146.30410946335692,-43.45281971850595,0.6,20450.0
30,132.4331666666667,-18.532833333333333,0.6,16125.0
31,114.14496284854697,-14.470749465054263,0.6,44950.0
32,135.43066875432808,-25.388,0.4,4500.0
33,144.65061361156236,-15.080476028777397,0.5,21300.0
34,116.35193541896426,-28.838606255258227,0.6,30950.0
35,132.6094,-10.404,0.6,14250.0
36,119.39299999999999,-12.246333333333332,0.6,5000.0
37,105.63454649106673,-18.6693628432399,0.6,10900.0
38,129.5129841316871,-34.122397194662426,0.6,11650.0
39,142.39367465628828,-31.96884624529186,0.5,18575.0
40,115.81423889379563,-17.478303116440525,0.6,17925.0
41,125.35075,-6.5874999999999995,0.5,6750.0
42,132.06276679797264,-28.904021764136264,0.6,12850.0
43,154.7258888888889,-18.122222222222224,0.5,9375.0
44,130.65283333333332,-12.054333333333332,0.6,11775.0
45,122.76807711178662,-37.76520767893745,0.6,8800.0
46,139.97080839467282,-40.84773296916177,0.6,25775.0
47,114.10016666666667,-30.87151,0.6,10525.0
48,157.71418181818183,-24.68981818181818,0.6,11775.0
49,148.53568573096646,-10.648823129126239,0.4,32850.0
50,141.85914285714287,-28.444285714285716,0.6,9275.0
51,114.0528,-24.204,0.6,12950.0
52,118.84162351456297,-15.294062368251506,0.5,2350.0
53,126.20496310785813,-34.73778951712131,0.4,11050.0
54,109.21400996601362,-13.124197338005617,0.6,28850.0
55,121.37966666666667,-22.87066666666667,0.6,18200.0
56,145.45211666666668,-20.474666666666668,0.6,12950.0
57,150.748875,-23.893124999999998,0.6,27100.0
58,116.4378277281014,-20.403270249242556,0.6,24225.0
59,104.57118472068333,-13.50146514968625,0.3,2900.0
60,132.03768638128165,-37.31345159846643,0.6,15050.0
61,134.39866666666668,-43.24966666666668,0.6,3250.0
