,Beam_Lng,Beam_Lat,Beamwidth,Demand
0,128.84279303111876,-17.602946365856674,0.6,19036.08
1,146.43197190950102,-23.081155491100088,0.6,46354.909999999996
2,108.00473174156217,-32.830226197032424,0.6,49552.23000000001
3,113.85888987291983,-24.94473244603417,0.6,20074.600000000006
4,138.12271821352144,-14.190692502776395,0.6,23776.200000000004
5,105.70281138269357,-15.369706746228035,0.6,34806.87
6,143.30329861287836,-21.55215911248792,0.6,29281.35
7,118.657746867825,-25.142165193870454,0.6,56316.399999999994
8,112.52373264470639,-32.38472218555761,0.6,55988.240000000034
9,131.5600178022367,-38.02007544659126,0.6,46838.75000000001
10,110.44971032590556,-42.366743113082705,0.6,65549.68
11,133.32387906935818,-42.59661059461063,0.6,38761.52
12,107.29432837599,-26.292330335904804,0.6,41403.04
13,158.48049955092426,-14.98877352303172,0.6,48926.640000000014
14,125.65336341695854,-18.036509506229315,0.6,81582.48
15,109.86674276338051,-27.507648287718993,0.6,45200.96000000001
16,123.27933476335832,-34.369501779895224,0.6,25796.4
17,121.34360098705383,-19.979253168037644,0.6,15515.150000000001
18,111.69481329448618,-29.531574921254244,0.6,29878.59
19,150.7269407788122,-14.840120273961608,0.5,26528.600000000002
20,147.6005538537006,-39.23872255805806,0.6,39450.44
21,123.254514283306,-10.170005931653167,0.6,32982.740000000005
22,113.26695032711108,-13.886191258976977,0.6,24344.040000000005
23,115.77917870500066,-33.127495957967604,0.6,55225.520000000004
24,121.78294137538589,-16.853346532778087,0.6,25420.360000000004
25,119.61985996872339,-11.574402821801513,0.6,37828.840000000004
26,131.26889578231183,-12.963329314592633,0.6,29344.840000000004
27,121.57714509480272,-36.63925760994357,0.6,39930.03
28,135.70798959563197,-37.89711643591889,0.6,46332.44
29,125.89668810490848,-25.543765837718,0.6,36848.91
30,141.45850650101426,-41.1483529653331,0.6,42358.8
31,128.07698608999172,-39.71965224859639,0.6,91953.95999999999
32,139.6898734550778,-37.06204741190347,0.6,44074.59
33,153.71331824718737,-17.173887504388322,0.6,52556.56
34,156.72246890193773,-41.270198470651444,0.6,41643.07
35,149.12632462826954,-27.754387766956988,0.6,27378.68
36,152.262560182536,-37.954060994159576,0.6,50944.03999999999
37,108.89176649196524,-37.62487924894257,0.5,17269.280000000002
38,117.36428574217213,-38.45456512604676,0.6,67330.83
39,123.27741234508196,-40.14456381148745,0.6,41312.600000000006
40,153.52448067987146,-13.903204636477476,0.5,34648.32000000001
41,118.27147547771344,-18.55503191826794,0.6,24054.520000000004
42,157.47890452290804,-18.332201819307436,0.6,53775.12
43,132.7411349518772,-34.127194045812494,0.6,38543.96000000001
44,136.19730305720333,-29.224577004936577,0.6,34164.76
45,109.22383744550221,-23.48660871000947,0.6,45629.99
46,134.30596247917057,-10.591353531401577,0.6,27053.600000000002
47,126.31940459155234,-14.732118776095692,0.6,27051.920000000002
48,150.6140406265613,-25.29918277109282,0.6,36987.51000000001
49,145.72581494999932,-12.670393185954158,0.6,52180.87000000001
50,155.54720130922777,-34.28079492616297,0.6,89357.17000000001
51,124.14390852719319,-28.337580274446864,0.6,22846.320000000003
52,135.23522260272645,-24.775715562978974,0.6,48020.28000000002
53,158.09925772511536,-11.356007846104406,0.6,35546.280000000006
54,138.17213184345462,-31.03223409140491,0.6,55987.47
55,138.5578149283507,-11.26198956018497,0.6,28421.400000000005
56,146.76077980265336,-16.629965378641486,0.6,44948.54000000001
57,156.48797919932332,-28.627825368215255,0.6,69671.28000000001
58,145.24190354315317,-25.927108879956343,0.6,32300.240000000005
59,105.91964313675005,-28.81900815223844,0.5,6196.4000000000015
60,108.23264920959724,-17.090391462018562,0.5,19878.320000000003
61,110.65344851929838,-11.55070998012792,0.6,56553.56000000001
62,133.06859080697947,-22.316404798519866,0.6,26301.239999999998
63,126.48160850092988,-22.436270608433134,0.6,24472.280000000006
64,154.1460247436667,-20.327478388051713,0.5,48305.04000000001
65,119.79709158401984,-32.13380646607883,0.6,50737.96
66,117.61172521756683,-41.94000925977654,0.6,44728.600000000006
67,110.65224774578118,-18.993631396609967,0.6,56546.56
68,105.94527628106833,-38.90939795016432,0.6,41633.83000000001
69,130.65457458716463,-10.402201020427558,0.6,27553.120000000003
70,127.95581188157668,-12.03829013087768,0.6,14164.92
71,154.1966539357056,-31.052408763559104,0.6,33050.99
72,118.00303678620514,-10.139666705512791,0.6,19199.72
73,129.47054357521267,-27.904851268768763,0.6,36143.240000000005
74,149.93075844871387,-43.149352416027654,0.6,63000.91000000001
75,149.39765799211514,-32.25982520014253,0.6,50498.28
76,107.41965590300134,-30.637963829438366,0.6,20985.510000000002
77,157.47398510870204,-21.412720822655448,0.6,27815.27
78,145.2167126114439,-42.270734513714686,0.6,68737.88000000002
79,118.2885983930422,-21.865118390789576,0.6,20065.08
80,139.33508795758274,-23.77243418794876,0.6,50524.32000000001
81,142.00936651361155,-27.239230308994763,0.6,47727.12
82,138.83368598861017,-26.8087020473061,0.4,10830.400000000001
83,137.60426653374788,-18.519089312464665,0.6,16671.480000000003
84,116.34541130048366,-29.068229097203965,0.6,19999.0
85,158.88851131421686,-32.76232407218816,0.6,24626.910000000003
86,113.67490528354357,-21.74201716862197,0.6,44513.560000000005
87,157.77079113816453,-36.54009762227859,0.6,42539.350000000006
88,154.49961482098618,-24.074125321237613,0.6,44205.00000000001
89,125.59457758805868,-37.193821134753506,0.5,28878.710000000003
90,159.47023197587498,-18.771756635862715,0.6,33970.44
91,106.76320414845209,-34.94866411542692,0.5,6353.76
92,132.13795942999397,-16.90667355568443,0.6,39498.479999999996
93,114.49786031868074,-10.953732490473708,0.6,18666.480000000003
94,143.03332948274462,-34.03340704356157,0.6,69545.28
95,146.42941479988008,-32.674626706797106,0.6,35586.88
96,138.35447143873915,-34.01849310024085,0.6,24119.760000000002
97,134.51961124002977,-32.16198353832983,0.6,42477.4
98,137.2275259904194,-41.39173726957001,0.5,39901.96
99,120.3024031554436,-40.90621123177779,0.6,27118.28
100,141.7722404281886,-30.61428125922797,0.6,26700.52
101,136.21546699466472,-16.625093220507914,0.6,35569.24000000001
