,Beam_Lng,Beam_Lat,Beamwidth,Demand
0,121.38261894531948,-20.22533082073626,0.6,14038.220000000003
1,138.2625006641083,-11.844923317125263,0.6,18799.200000000004
2,137.0352187696847,-17.304145468946214,0.6,32509.120000000003
3,118.03004404237927,-17.004146268008416,0.5,24247.79
4,144.47874540416512,-27.458306276114122,0.6,21346.920000000002
5,118.55975612564517,-25.24434013232397,0.6,42426.15999999999
6,106.85526961788105,-26.944474907847145,0.6,31649.520000000004
7,124.11085386199494,-37.44493843471637,0.6,30962.19
8,124.3513573371058,-20.461430398727725,0.5,7446.670000000001
9,154.75081786936977,-32.20628267352485,0.5,20919.710000000003
10,158.20881515008213,-39.77640254276967,0.6,49685.51
11,119.15179080448414,-27.828008659370976,0.5,15285.760000000002
12,106.0248307299662,-22.44754326656484,0.6,24395.070000000003
13,113.71639932666142,-35.64316733395672,0.6,35248.92
14,127.47781394227219,-35.27058014378578,0.6,27948.760000000002
15,138.0795695584619,-38.23921950241758,0.6,30167.830000000005
16,157.09508831672622,-27.77125154479285,0.6,24960.88
17,146.10550808154727,-29.599303552006006,0.6,31323.320000000007
18,157.81939409450993,-15.439768060605534,0.6,37609.32
19,117.28355841307697,-31.78704690220194,0.6,28855.120000000003
20,136.2871587495678,-20.807549691124372,0.6,63272.44
21,118.55482918626248,-39.848543451882584,0.6,59486.35
22,110.48483694450158,-19.355499163348455,0.6,46257.68000000001
23,133.42588780497886,-26.094711202019642,0.6,58934.12
24,156.38529446973766,-35.21514117572322,0.6,82227.25000000001
25,128.2630547385496,-42.629991996696674,0.5,16967.91
26,125.76944158004454,-13.870139005250456,0.6,14215.04
27,119.56132101854,-10.65328738441965,0.5,18928.56
28,136.35457909584926,-25.28157027027357,0.6,20568.800000000007
29,146.68549197989836,-21.166915370196698,0.6,28697.480000000003
30,144.72686430753078,-10.770980761486332,0.6,17088.190000000002
31,154.48457346123752,-17.49632780373353,0.6,37250.36000000001
32,152.05698803637347,-28.853790412055186,0.6,35689.08000000001
33,106.45137185706069,-41.71149593986919,0.6,19714.59
34,141.97623468873363,-20.30196041508461,0.6,10394.79
35,137.52442700434636,-28.90082675394683,0.6,35211.68
36,120.73352960656769,-35.946425841177216,0.5,7968.870000000001
37,141.5240640079598,-29.760617365058863,0.6,35562.240000000005
38,128.37953323565623,-25.702770846006757,0.6,27494.32
39,111.51729772224745,-26.84601237027418,0.6,23974.160000000003
40,114.24747536987485,-19.89595449507427,0.6,39184.32000000001
41,109.4819760923169,-12.497831021781279,0.6,70875.0
42,132.31573260217257,-10.491989448397911,0.6,11700.920000000002
43,146.62438458199406,-14.402423267747848,0.6,33520.62
44,147.53808427969162,-33.0995162758634,0.6,47428.08000000001
45,128.3469449232931,-39.30029073204747,0.5,70017.99
46,123.35072146049208,-41.479547806197225,0.6,18626.160000000003
47,107.60662928436615,-33.89881699906634,0.6,26272.120000000003
48,107.49064268441082,-31.12232101859446,0.5,18384.66
49,123.70204480107863,-26.98582101200835,0.6,15300.110000000002
50,119.46975021182101,-22.3673845574336,0.6,5925.360000000001
51,151.1828635303845,-43.22243245681356,0.6,56224.91
52,144.44965428616274,-41.906818365309285,0.6,69432.68
53,114.58249965496381,-23.688313036416307,0.6,22340.36
54,125.12863734385357,-17.313211562263284,0.6,50247.12
55,146.4354186170439,-24.419699169214862,0.4,39162.270000000004
56,105.7332641955946,-14.115304802218244,0.6,42974.12
57,128.41227581873105,-11.340078377959786,0.6,15979.320000000002
58,153.2923101413998,-13.700536834799536,0.5,28983.640000000003
59,106.91431016930733,-37.264482782551404,0.6,21166.950000000004
60,135.25509032114272,-10.529387529347956,0.5,9800.560000000001
61,158.47941874141682,-30.779745889022696,0.5,17618.16
62,131.28322171216294,-15.702067908926074,0.6,8590.400000000001
63,150.97770525403632,-19.82268679096652,0.6,25390.120000000003
64,131.87669202953813,-13.205124202587887,0.6,20017.200000000004
65,135.99366564825763,-31.520271130057143,0.6,19805.870000000003
66,148.83425263357825,-17.25742520492473,0.5,19911.15
67,110.60011004252885,-23.435242092821888,0.6,31042.830000000005
68,121.20529876490774,-32.09300392176928,0.6,29308.160000000003
69,115.65886259524746,-10.920059257145015,0.6,16375.36
70,155.67537155623114,-21.518598903589684,0.6,41923.07
71,132.3075819116179,-21.244845968183284,0.5,25376.960000000003
72,142.7677020827278,-33.9597602040783,0.6,48475.0
73,140.65556656565013,-23.45956374034737,0.6,38962.28
74,147.79471747109528,-39.09147383038424,0.6,24712.640000000003
75,147.33337969028963,-31.134060544305243,0.5,2186.8
76,126.57953803687961,-30.58106279544377,0.6,45079.79000000001
77,149.13934413922414,-28.051164149712672,0.3,2169.4400000000005
78,139.88514293093837,-43.12637185677623,0.4,44618.28
79,132.09134600224533,-33.7853873978545,0.6,44310.560000000005
80,121.45700719769434,-16.62828291947313,0.5,13003.760000000002
81,124.30853891536069,-33.09900896672907,0.6,5822.320000000001
82,116.19031560503012,-41.10138229844863,0.6,24315.760000000006
83,130.9028675613319,-29.604466089900153,0.6,27017.760000000002
84,150.67761951673742,-14.947368767969113,0.5,16184.560000000001
85,145.3676399880138,-18.556183579936256,0.6,14105.000000000002
86,141.0611705300635,-39.90604298738593,0.5,15152.480000000001
87,153.61913077293678,-10.575523391593844,0.6,58703.68
88,110.19908616375727,-42.61309297764846,0.6,48921.39000000001
89,158.90112886940528,-25.49675107387202,0.3,18637.640000000003
90,129.41463418316843,-9.523280830017331,0.3,13125.000000000002
91,123.33556865734367,-10.217300337020033,0.6,25652.9
92,148.8351799355044,-10.904864958764163,0.5,11779.880000000001
93,110.34399427008024,-29.34048705363203,0.6,33926.270000000004
94,159.07185426867792,-19.403917594855187,0.6,65807.28
95,133.52785773855567,-18.48267999909939,0.4,10091.27
96,126.7053828351956,-26.325915494386976,0.6,3394.4400000000005
97,151.72887554404147,-25.418478835053374,0.6,24127.95
98,129.36232327366002,-18.876957098130372,0.6,18637.08
99,140.6737505176119,-26.497361066706052,0.3,14206.640000000001
100,138.96243368681363,-34.468614433883445,0.6,15300.04
101,131.94980996732244,-37.99264999146454,0.6,28585.2
102,117.82360201810543,-35.580424860650666,0.3,41125.0
103,106.98569415918313,-19.699635822535157,0.6,16179.800000000003
104,146.32283120887254,-36.58019499370714,0.6,11421.760000000002
105,148.94146012972874,-22.662687395387753,0.3,2207.2400000000002
106,138.4412548547112,-14.206731068527464,0.3,9625.000000000002
107,141.52767619822293,-15.36499921445381,0.6,20849.640000000003
108,105.91614047901967,-10.910479096913189,0.4,30882.880000000005
109,159.01200915587546,-12.4261430801731,0.6,21264.040000000005
110,152.45307200583127,-37.40923479115994,0.6,36971.479999999996
111,154.71086595941043,-23.98487589027734,0.4,14109.2
112,114.48728532162427,-16.578482481435802,0.6,25132.99
113,159.44012816905368,-34.80594101955776,0.5,6671.420000000001
114,151.01202191524055,-32.35939166704528,0.3,7688.52
115,117.89114951773355,-13.147824379123406,0.4,5918.08
116,124.35917446283408,-39.31003940832329,0.6,4614.96
117,112.51476497003164,-31.477911838589915,0.5,36512.840000000004
118,117.00567132050394,-20.4344146170039,0.4,28445.200000000004
119,155.290017504993,-29.28608267116662,0.3,18613.56
120,122.16975345634572,-14.174564171992461,0.3,2233.84
121,143.56939279114508,-22.20308992513384,0.3,6438.600000000001
122,156.65513095149632,-42.66024704564467,0.6,5583.76
123,142.26207562794352,-12.474952550604367,0.3,2228.2400000000002
124,135.35976873975645,-36.92175081002519,0.4,8641.640000000001
125,136.2804187910551,-23.56642860044629,0.5,3400.6000000000004
126,134.16313706162532,-42.274356793636386,0.6,22542.8
127,110.09289050252312,-37.52262216683117,0.6,4754.68
128,136.37938619125617,-40.185785540296564,0.4,8174.880000000001
129,108.42946738920918,-19.670681236034063,0.6,14000.000000000002
130,108.87135739144945,-16.078862692557745,0.6,24481.239999999998
131,130.88794051551358,-41.83479896862511,0.3,1050.0
132,112.31272367164084,-18.479859566518712,0.3,7000.000000000001
133,114.61349147552322,-13.677053746938764,0.4,8093.750000000001
134,125.67662908748517,-10.620176791425745,0.4,4794.84
135,134.7176624001852,-28.61169239635298,0.3,1081.0800000000002
136,126.69104387989653,-21.783262029111587,0.6,16137.240000000002
137,158.92436701568656,-21.959777079957707,0.3,2225.7200000000003
138,129.56329735095858,-33.81583562837356,0.3,9625.000000000002
